Date,PortfolioValue
2022-03-08,3.7731421518720474
2022-03-09,3.8563503979382983
2022-03-10,3.91899488186448
2022-03-11,3.927927257185786
2022-03-14,3.988454452738059
2022-03-15,3.9360596034392517
2022-03-16,4.0145634735170335
2022-03-17,4.092996624810676
2022-03-21,4.050308538759209
2022-03-22,4.100131957376346
2022-03-23,4.082533750971239
2022-03-24,4.076765625159073
2022-03-25,4.059198565072527
2022-03-28,4.076572209441054
2022-03-29,4.102589183780676
2022-03-30,4.146164192246449
2022-03-31,4.137718440444502
2022-04-01,4.189571314344543
2022-04-04,4.286177965539217
2022-04-05,4.261927278541803
2022-04-06,4.224111675713584
2022-04-07,4.181685185776946
2022-04-08,4.218208525957481
2022-04-11,4.190599533470673
2022-04-12,4.154109575739894
2022-04-13,4.1403303923971615
2022-04-18,4.06420137547417
2022-04-19,4.0100645620707125
2022-04-20,4.054823379893444
2022-04-21,4.119286741649036
2022-04-22,4.063683020929047
2022-04-25,4.0087923738590385
2022-04-26,4.070896462644391
2022-04-27,4.030001474328457
2022-04-28,4.082007569197889
2022-04-29,4.0461182003875225
2022-05-02,4.037697840729367
2022-05-04,3.93916146211341
2022-05-05,3.940430780078346
2022-05-06,3.8722234969854936
2022-05-09,3.8447585189978573
2022-05-10,3.829250336034733
2022-05-11,3.810948507202724
2022-05-12,3.720883201540934
2022-05-13,3.7144093203771957
2022-05-16,3.7294718048393616
2022-05-17,3.8339214053737454
2022-05-18,3.829154499291561
2022-05-19,3.721054328805843
2022-05-20,3.8354397817730597
2022-05-23,3.82253177927119
2022-05-24,3.8000697777410912
2022-05-25,3.7751582789042857
2022-05-26,3.8113388677326387
2022-05-27,3.8570573006799296
2022-05-30,3.934593294493757
2022-05-31,3.9152837673541794
2022-06-01,3.8997600715269867
2022-06-02,3.926191418086731
2022-06-03,3.915212823338002
2022-06-06,3.9115077922450467
2022-06-07,3.8730276046435743
2022-06-08,3.8579411470215312
2022-06-09,3.888521157326382
2022-06-10,3.8191467080807415
2022-06-13,3.7119506956398203
2022-06-14,3.701359637420764
2022-06-15,3.6913590729069874
2022-06-16,3.6083748532118753
2022-06-17,3.591603616122138
2022-06-20,3.605759143351626
2022-06-21,3.6779025069469387
2022-06-22,3.621475766064158
2022-06-23,3.6573127174695466
2022-06-24,3.692982952275343
2022-06-27,3.7262211495982798
2022-06-28,3.7307664132849774
2022-06-29,3.717968746025447
2022-06-30,3.713249013577354
2022-07-01,3.706188538257752
2022-07-04,3.727041898388823
2022-07-05,3.7209064779147667
2022-07-06,3.7657156945405386
2022-07-07,3.8015738166682413
2022-07-08,3.823561948287024
2022-07-11,3.822408325555288
2022-07-12,3.7828564391448003
2022-07-13,3.759884819391206
2022-07-14,3.752869291036864
2022-07-15,3.7805649371687706
2022-07-18,3.838035919509653
2022-07-19,3.8536019077430463
2022-07-20,3.898843415226545
2022-07-21,3.920036271863586
2022-07-22,3.9487209134570866
2022-07-25,3.926494463476236
2022-07-26,3.8895295517746535
2022-07-27,3.929185004492517
2022-07-28,4.001484090711644
2022-07-29,4.058986757077646
2022-08-01,4.104746335658527
2022-08-02,4.106106043695304
2022-08-03,4.11686143043163
2022-08-04,4.115312053130337
2022-08-05,4.1192166513572515
2022-08-08,4.151362046013116
2022-08-10,4.1537943431927955
2022-08-11,4.185111580094307
2022-08-12,4.194983887324205
2022-08-16,4.227038332164515
2022-08-17,4.257063755957468
2022-08-18,4.2601559202438075
2022-08-19,4.210161447513645
2022-08-22,4.1426208622203085
2022-08-23,4.164495117618742
2022-08-24,4.171414651924797
2022-08-25,4.150615570166813
2022-08-26,4.1598025089802055
2022-08-29,4.0977938795279965
2022-08-30,4.21021462816474
2022-09-01,4.1556039082478025
2022-09-02,4.154759166097056
2022-09-05,4.186604964986061
2022-09-06,4.18403267250412
2022-09-07,4.176165875515154
2022-09-08,4.220122668189619
2022-09-09,4.22885134463978
2022-09-12,4.254839074747316
2022-09-13,4.288585355887188
2022-09-14,4.2718430620759325
2022-09-15,4.239944739385066
2022-09-16,4.152493828061763
2022-09-19,4.175529225584412
2022-09-20,4.224438759873633
2022-09-21,4.199739793824781
2022-09-22,4.1774080024178195
2022-09-23,4.1011550982053215
2022-09-26,4.022822189535573
2022-09-27,4.0205833839643015
2022-09-28,3.983155267103074
2022-09-29,3.9729739868812843
2022-09-30,4.042409670524938
2022-10-03,3.9903262239207167
2022-10-04,4.087610959338419
2022-10-06,4.1020879585327235
2022-10-07,4.097769020985079
2022-10-10,4.0792230135091225
2022-10-11,4.014412090956905
2022-10-12,4.049634135747592
2022-10-13,4.022143562389999
2022-10-14,4.065242539412939
2022-10-17,4.096980670584272
2022-10-18,4.141083816027949
2022-10-19,4.147458747660782
2022-10-20,4.1604863872378335
2022-10-21,4.163599432683963
2022-10-24,4.202528034758645
2022-10-25,4.183765117795061
2022-10-27,4.20408592427762
2022-10-28,4.216658175886436
2022-10-31,4.273512445480475
2022-11-01,4.307137879988138
2022-11-02,4.291340080937593
2022-11-03,4.283726996726723
2022-11-04,4.2999994144836275
2022-11-07,4.321629064035522
2022-11-09,4.310059319075373
2022-11-10,4.277528179348947
2022-11-11,4.3586921221101935
2022-11-14,4.353498672391588
2022-11-15,4.372263050160684
2022-11-16,4.373842951084774
2022-11-17,4.357222032236266
2022-11-18,4.34806050986618
2022-11-21,4.310736479168458
2022-11-22,4.332015340403745
2022-11-23,4.3378389527388395
2022-11-24,4.392628854782595
2022-11-25,4.39987318745088
2022-11-28,4.412517081716851
2022-11-29,4.426503837072571
2022-11-30,4.461995169654154
2022-12-01,4.475700127114003
2022-12-02,4.446234849735883
2022-12-05,4.447487676480233
2022-12-06,4.432735206271018
2022-12-07,4.4119267746371875
2022-12-08,4.424281734746138
2022-12-09,4.395760405751214
2022-12-12,4.395899677456266
2022-12-13,4.42392939619255
2022-12-14,4.4371593489702335
2022-12-15,4.375071979003134
2022-12-16,4.338190025920034
2022-12-19,4.37645509141833
2022-12-20,4.367569836122068
2022-12-21,4.3205053678374306
2022-12-22,4.30238161293356
2022-12-23,4.22143280837139
2022-12-26,4.273848184083822
2022-12-27,4.303559158261879
2022-12-28,4.301084146958571
2022-12-29,4.318381993114836
2022-12-30,4.296735727999629
2023-01-02,4.320003912700418
2023-01-03,4.32887019797987
2023-01-04,4.280972937783446
2023-01-05,4.26814873793611
2023-01-06,4.234654287306816
2023-01-09,4.295644199803449
2023-01-10,4.248414240232538
2023-01-11,4.243758419795064
2023-01-12,4.234296595538853
2023-01-13,4.25912118427203
2023-01-16,4.243537344005138
2023-01-17,4.283516816447395
2023-01-18,4.31180420168818
2023-01-19,4.297282258167582
2023-01-20,4.277031617518675
2023-01-23,4.299977814158196
2023-01-24,4.299914685814634
2023-01-25,4.242757939475673
2023-01-27,4.170194055917725
2023-01-30,4.181435159847226
2023-01-31,4.184762985970584
2023-02-01,4.17320440405357
2023-02-02,4.171717176809877
2023-02-03,4.233129336044128
2023-02-06,4.210563447717072
2023-02-07,4.1996941932986696
2023-02-08,4.237566912717398
2023-02-09,4.24305412309923
2023-02-10,4.233731644511632
2023-02-13,4.212137281418822
2023-02-14,4.252223317242568
2023-02-15,4.273924304752107
2023-02-16,4.278972587857102
2023-02-17,4.255837090124879
2023-02-20,4.23070317315297
2023-02-21,4.226187631168029
2023-02-22,4.157476977874927
2023-02-23,4.146628495628735
2023-02-24,4.135177426675378
2023-02-27,4.1167623329316845
2023-02-28,4.094411238244803
2023-03-01,4.1314077612581075
2023-03-02,4.0989131339904
2023-03-03,4.167509383701661
2023-03-06,4.197021506091164
2023-03-08,4.207850889796293
2023-03-09,4.166292833591311
2023-03-10,4.121761049454298
2023-03-13,4.056631033034665
2023-03-14,4.028701923149336
2023-03-15,4.0108069791327345
2023-03-16,4.014188667440504
2023-03-17,4.042967870917167
2023-03-20,4.014880909041506
2023-03-21,4.044829206946222
2023-03-22,4.055998921083004
2023-03-23,4.0371282008402885
2023-03-24,4.003962897711258
2023-03-27,4.014182468446917
2023-03-28,4.005633096230421
2023-03-29,4.038066256420526
2023-03-31,4.108259072477335
2023-04-03,4.117903214939335
2023-04-05,4.157945079574041
2023-04-06,4.168553406066179
2023-04-10,4.17482880667488
2023-04-11,4.1995920270723435
2023-04-12,4.222309056233401
2023-04-13,4.22624349618562
2023-04-17,4.195685959856959
2023-04-18,4.183912261121313
2023-04-19,4.173476257100993
2023-04-20,4.1749126716935105
2023-04-21,4.174812248581345
2023-04-24,4.204893357582428
2023-04-25,4.211411348421804
2023-04-26,4.2225951638842485
2023-04-27,4.248182581379844
2023-04-28,4.2860155975208025
2023-05-02,4.306879825509453
2023-05-03,4.292284368898957
2023-05-04,4.334180650689674
2023-05-05,4.2869932084528815
2023-05-08,4.336320325447782
2023-05-09,4.336711581250245
2023-05-10,4.349127729674734
2023-05-11,4.344554703283981
2023-05-12,4.349051943369652
2023-05-15,4.37028759960065
2023-05-16,4.341893209600076
2023-05-17,4.315429897004294
2023-05-18,4.302348132649352
2023-05-19,4.320894092645072
2023-05-22,4.34892813381139
2023-05-23,4.357417306785426
2023-05-24,4.341599230207537
2023-05-25,4.350630793530772
2023-05-26,4.395655087717096
2023-05-29,4.42076015795571
2023-05-30,4.429662210943946
2023-05-31,4.404507980949192
2023-06-01,4.39271249674926
2023-06-02,4.404430036247228
2023-06-05,4.419537715661163
2023-06-06,4.420840250437226
2023-06-07,4.453060404659677
2023-06-08,4.429821094991526
2023-06-09,4.411824672682886
2023-06-12,4.4214590325460055
2023-06-13,4.45045481318453
2023-06-14,4.46051177104928
2023-06-15,4.44335549212623
2023-06-16,4.478241642189241
2023-06-19,4.460385282524011
2023-06-20,4.4758838880477585
2023-06-21,4.486045597463964
2023-06-22,4.464378139787034
2023-06-23,4.437617913401867
2023-06-26,4.444118788575235
2023-06-27,4.4760454501032845
2023-06-28,4.51519841097548
2023-06-30,4.570135427621271
2023-07-03,4.603965152920416
2023-07-04,4.620811241413233
2023-07-05,4.623220192882013
2023-07-06,4.648274271497997
2023-07-07,4.6062928750883065
2023-07-10,4.612402729584855
2023-07-11,4.6335737575317495
2023-07-12,4.619599673082084
2023-07-13,4.627067076390944
2023-07-14,4.665296285323734
2023-07-17,4.702580018084858
2023-07-18,4.71217535088784
2023-07-19,4.73347519605672
2023-07-20,4.770550343291211
2023-07-21,4.711062533167726
2023-07-24,4.69261911926931
2023-07-25,4.694713013056624
2023-07-26,4.719510754299807
2023-07-27,4.689449799816237
2023-07-28,4.685934845131604
2023-07-31,4.713279968700544
2023-08-01,4.708139067902253
2023-08-02,4.6555910888323835
2023-08-03,4.618832360610783
2023-08-04,4.653151791636573
2023-08-07,4.673522003989313
2023-08-08,4.6668102724187355
2023-08-09,4.6824649996920105
2023-08-10,4.659765019782784
2023-08-11,4.6306411115463
2023-08-14,4.632226106741633
2023-08-16,4.639948164140249
2023-08-17,4.6146485875436465
2023-08-18,4.600678289407064
2023-08-21,4.621832660205936
2023-08-22,4.622555234905416
2023-08-23,4.634612787366285
2023-08-24,4.620080632601226
2023-08-25,4.58942516119816
2023-08-28,4.599627006643627
2023-08-29,4.608904854560484
2023-08-30,4.610121484736273
2023-08-31,4.586378745750075
2023-09-01,4.632380214651051
2023-09-04,4.656092104601267
2023-09-05,4.66778669084532
2023-09-06,4.676958733442115
2023-09-07,4.706393614884994
2023-09-08,4.729975369779762
2023-09-11,4.774767066330628
2023-09-12,4.7739666655512485
2023-09-13,4.793478780894089
2023-09-14,4.801890174058385
2023-09-15,4.824573098760019
2023-09-18,4.809561569227255
2023-09-20,4.750618382078884
2023-09-21,4.710221863166841
2023-09-22,4.692934499255402
2023-09-25,4.693010836889313
2023-09-26,4.690510529082929
2023-09-27,4.703644159446628
2023-09-28,4.654680249303739
2023-09-29,4.683789120775229
2023-10-03,4.655988753526272
2023-10-04,4.632485587984575
2023-10-05,4.660292756697626
2023-10-06,4.687627800038729
2023-10-09,4.6518068639833094
2023-10-10,4.696831695022097
2023-10-11,4.727669290344134
