Date,PortfolioValue
2015-08-04,1.9412587370550394
2015-08-05,1.9536392194862535
2015-08-06,1.9586612980571034
2015-08-07,1.9528254331020976
2015-08-10,1.9433638764773953
2015-08-11,1.9280236648616211
2015-08-12,1.9006549306158906
2015-08-13,1.9022049146954683
2015-08-14,1.9416140028974853
2015-08-17,1.9316102533695696
2015-08-18,1.9290040274972906
2015-08-19,1.9359373791134713
2015-08-20,1.9062586933589822
2015-08-21,1.8886232835788923
2015-08-24,1.7697596729781406
2015-08-25,1.7870491094639998
2015-08-26,1.7656117535272784
2015-08-27,1.8034885033431751
2015-08-28,1.816282937976883
2015-08-31,1.8088806615183992
2015-09-01,1.764104325618687
2015-09-02,1.7475059948263154
2015-09-03,1.7730458051309015
2015-09-04,1.732544523501986
2015-09-07,1.7093663745442629
2015-09-08,1.7405141224719527
2015-09-09,1.7719121989821889
2015-09-10,1.7645576733685042
2015-09-11,1.764846888602438
2015-09-14,1.7848440178996428
2015-09-15,1.7744346864942946
2015-09-16,1.791327295475664
2015-09-18,1.8112939001112658
2015-09-21,1.810134995099889
2015-09-22,1.7702733809425113
2015-09-23,1.7784591975285386
2015-09-24,1.7838977430927943
2015-09-28,1.7663367185842445
2015-09-29,1.7778120010616538
2015-09-30,1.8032798910620438
2015-10-01,1.8037626471233004
2015-10-05,1.8444113382939333
2015-10-06,1.8525325601160838
2015-10-07,1.8584558290578772
2015-10-08,1.846836788668992
2015-10-09,1.8614246724582268
2015-10-12,1.8502760570034316
2015-10-13,1.8473992871734826
2015-10-14,1.8416461683454033
2015-10-15,1.8589504293875687
2015-10-16,1.873132955415028
2015-10-19,1.8820598413753382
2015-10-20,1.8788172647527164
2015-10-21,1.8764096280070648
2015-10-23,1.8869949457132689
2015-10-26,1.8785479418559003
2015-10-27,1.8718577143069266
2015-10-28,1.8569315527016732
2015-10-29,1.8425566485179765
2015-10-30,1.8314512210211153
2015-11-02,1.8278272826398887
2015-11-03,1.8302188911287645
2015-11-04,1.8252663766466461
2015-11-05,1.8047952980354827
2015-11-06,1.804517614486408
2015-11-09,1.795079761319491
2015-11-10,1.7632638820121
2015-11-13,1.7581778763494764
2015-11-16,1.7688662442306964
2015-11-17,1.7763278316564726
2015-11-18,1.7508263854209685
2015-11-19,1.777558430290826
2015-11-20,1.7808863288652783
2015-11-23,1.7791257430423681
2015-11-24,1.7748691471966818
2015-11-26,1.7874562427890794
2015-11-27,1.8016651158502641
2015-11-30,1.7998670102819234
2015-12-01,1.8046092316973465
2015-12-02,1.7989249264294942
2015-12-03,1.782707643919579
2015-12-04,1.7628692788467717
2015-12-07,1.7588922380922238
2015-12-08,1.7435406089859034
2015-12-09,1.7220547415692038
2015-12-10,1.7390956732320737
2015-12-11,1.7215510296444378
2015-12-14,1.7310821089265127
2015-12-15,1.7433250800333238
2015-12-16,1.7553684639798601
2015-12-17,1.7778868886343984
2015-12-18,1.7580160826090032
2015-12-21,1.7754876402974762
2015-12-22,1.7638289943721461
2015-12-23,1.7830755745967464
2015-12-24,1.7818936469623656
2015-12-28,1.7973533643585085
2015-12-29,1.7982703967782194
2015-12-30,1.790379410654851
2015-12-31,1.8024660172146407
2016-01-04,1.7650451705417372
2016-01-05,1.763442283921722
2016-01-06,1.752921525011265
2016-01-07,1.7113113192652254
2016-01-08,1.7192627931503877
2016-01-11,1.7102382666432017
2016-01-12,1.6973552613454483
2016-01-13,1.7098836622498463
2016-01-14,1.7037249463111415
2016-01-15,1.6799133053500783
2016-01-18,1.6590538597794267
2016-01-19,1.6792492472761469
2016-01-20,1.6490183092459596
2016-01-21,1.6412168707145758
2016-01-22,1.6761694176251765
2016-01-25,1.6794611424910209
2016-01-27,1.6798456545292442
2016-01-28,1.676697587544262
2016-01-29,1.7100726685008132
2016-02-01,1.708244476549325
2016-02-02,1.6840933180019344
2016-02-03,1.66156133674348
2016-02-04,1.6716955132412656
2016-02-05,1.692139352290396
2016-02-08,1.667653818966307
2016-02-09,1.6462644631620913
2016-02-10,1.6264638149599246
2016-02-11,1.5690599462844252
2016-02-12,1.5701607755043936
2016-02-15,1.6137162350547343
2016-02-16,1.586222039188574
2016-02-17,1.6006372901612986
2016-02-18,1.6205946742972748
2016-02-19,1.6251501638423218
2016-02-22,1.6308574293698317
2016-02-23,1.6008757381848948
2016-02-24,1.5791096585323983
2016-02-25,1.5675952089080119
2016-02-26,1.5817485645394709
2016-02-29,1.5715257835173675
2016-03-01,1.6278245567857643
2016-03-02,1.6629693022501735
2016-03-03,1.6886019826256713
2016-03-04,1.6909452803862415
2016-03-08,1.6909331920554238
2016-03-09,1.7021098466708802
2016-03-10,1.6911331845300126
2016-03-11,1.696913895978223
2016-03-14,1.7037775133013888
2016-03-15,1.6849850544399199
2016-03-16,1.6941526902011252
2016-03-17,1.6974699405047962
2016-03-18,1.7195398434507372
2016-03-21,1.7435755466055947
2016-03-22,1.7461400168000354
2016-03-23,1.7465253504060563
2016-03-28,1.7221060229946301
2016-03-29,1.7177508359129756
2016-03-30,1.7509990503511423
2016-03-31,1.7517697163451538
2016-04-01,1.7456638525860764
2016-04-04,1.7566809505133503
2016-04-05,1.7191967307012548
2016-04-06,1.7218792437451225
2016-04-07,1.705541930831682
2016-04-08,1.7076460453444773
2016-04-11,1.735590686759108
2016-04-12,1.7446298378560543
2016-04-13,1.7787025044596043
2016-04-18,1.7941915092408172
2016-04-20,1.7942035220941814
2016-04-21,1.79355223674263
2016-04-22,1.790477012212416
2016-04-25,1.779805276644289
2016-04-26,1.8057457466379108
2016-04-27,1.8099080114417465
2016-04-28,1.7778963937727201
2016-04-29,1.778511057384366
2016-05-02,1.767928194463712
2016-05-03,1.7537344217452446
2016-05-04,1.7439914258141043
2016-05-05,1.7509621433045186
2016-05-06,1.7504684667800334
2016-05-09,1.782403316105468
2016-05-10,1.7876471651231454
2016-05-11,1.7782548696128564
2016-05-12,1.7906815927936066
2016-05-13,1.770062144680443
2016-05-16,1.7811117556403437
2016-05-17,1.7883442827198262
2016-05-18,1.7833767154864817
2016-05-19,1.7624610735183648
2016-05-20,1.7543417855951347
2016-05-23,1.7498495878419884
2016-05-24,1.7541363661725184
2016-05-25,1.798948635678061
2016-05-26,1.8314534517269092
2016-05-27,1.8524622916606237
2016-05-30,1.8577422751513308
2016-05-31,1.853295256488377
2016-06-01,1.8580920762866215
2016-06-02,1.8675179758283784
2016-06-03,1.867965143180549
2016-06-06,1.863190252604037
2016-06-07,1.8789994464411413
2016-06-08,1.8805955734898505
2016-06-09,1.8637980649680903
2016-06-10,1.8556879684089882
2016-06-13,1.841320786365124
2016-06-14,1.840898063106311
2016-06-15,1.8645097324850188
2016-06-16,1.8485914487887323
2016-06-17,1.855706963635634
2016-06-20,1.8722128096409774
2016-06-21,1.8677155028194117
2016-06-22,1.8637989314275805
2016-06-23,1.8799344220667296
2016-06-24,1.8359530558560104
2016-06-27,1.8374262725235246
2016-06-28,1.8454325941945107
2016-06-29,1.8638290211451152
2016-06-30,1.8840735121341745
2016-07-01,1.8938938105430945
2016-07-04,1.9041408339496226
2016-07-05,1.8957301034788459
2016-07-07,1.896201993867217
